id;name;geoid;geoname;value;datetime
805;Precio medio cuarto horario componente mercado diario;;;12.06;2026-03-28T20:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;11.82;2026-03-28T21:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;11.82;2026-03-28T21:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;11.26;2026-03-28T21:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;9.5;2026-03-28T21:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;8.72;2026-03-28T22:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;6.88;2026-03-28T22:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-03-28T22:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;4.68;2026-03-28T22:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;2.99;2026-03-28T23:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;2.72;2026-03-28T23:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;2.1;2026-03-28T23:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;2;2026-03-28T23:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-03-29T00:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-03-29T00:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;4.81;2026-03-29T00:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;3.08;2026-03-29T00:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;2;2026-03-29T01:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;1.99;2026-03-29T01:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;1.94;2026-03-29T01:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;1.7;2026-03-29T01:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;1.7;2026-03-29T03:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;1.3;2026-03-29T03:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;1;2026-03-29T03:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;0.99;2026-03-29T03:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;1.95;2026-03-29T04:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;1.95;2026-03-29T04:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;1.94;2026-03-29T04:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;1.94;2026-03-29T04:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;1.99;2026-03-29T05:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;1.99;2026-03-29T05:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;2;2026-03-29T05:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;2;2026-03-29T05:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;3.08;2026-03-29T06:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;3.08;2026-03-29T06:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;3.08;2026-03-29T06:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;3.08;2026-03-29T06:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-03-29T07:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-03-29T07:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5;2026-03-29T07:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-03-29T07:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;0.84;2026-03-29T08:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;0.37;2026-03-29T08:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;0.01;2026-03-29T08:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;0;2026-03-29T08:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-0.5;2026-03-29T09:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-0.82;2026-03-29T09:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1.5;2026-03-29T09:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.1;2026-03-29T09:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.1;2026-03-29T10:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-3;2026-03-29T10:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-4;2026-03-29T10:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-4;2026-03-29T10:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-5;2026-03-29T11:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-5;2026-03-29T11:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-5.31;2026-03-29T11:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-5.31;2026-03-29T11:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-6;2026-03-29T12:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-6;2026-03-29T12:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-7;2026-03-29T12:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-7;2026-03-29T12:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-6;2026-03-29T13:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-6;2026-03-29T13:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-6;2026-03-29T13:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-7;2026-03-29T13:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-6;2026-03-29T14:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-7;2026-03-29T14:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-7.01;2026-03-29T14:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-7.51;2026-03-29T14:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-9;2026-03-29T15:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-9;2026-03-29T15:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-10;2026-03-29T15:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-10;2026-03-29T15:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-10;2026-03-29T16:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-10;2026-03-29T16:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-10;2026-03-29T16:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-9.3;2026-03-29T16:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-7.51;2026-03-29T17:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-7;2026-03-29T17:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-5;2026-03-29T17:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-4.01;2026-03-29T17:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.1;2026-03-29T18:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.1;2026-03-29T18:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1;2026-03-29T18:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-0.81;2026-03-29T18:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-0.6;2026-03-29T19:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-0.01;2026-03-29T19:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;0.01;2026-03-29T19:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;3.08;2026-03-29T19:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-03-29T20:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;7.28;2026-03-29T20:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;9.58;2026-03-29T20:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;11.66;2026-03-29T20:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;11.26;2026-03-29T21:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;14;2026-03-29T21:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;14;2026-03-29T21:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;10.83;2026-03-29T21:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;11.1;2026-03-29T22:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;10.36;2026-03-29T22:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;9.82;2026-03-29T22:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;9.1;2026-03-29T22:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;9.34;2026-03-29T23:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;8.99;2026-03-29T23:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;7.28;2026-03-29T23:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;6;2026-03-29T23:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;8.99;2026-03-30T00:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;7.96;2026-03-30T00:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;7.28;2026-03-30T00:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;7.06;2026-03-30T00:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;6.27;2026-03-30T01:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.59;2026-03-30T01:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.59;2026-03-30T01:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-03-30T01:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-03-30T02:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-03-30T02:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;4.81;2026-03-30T02:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;3.08;2026-03-30T02:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;3.08;2026-03-30T03:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;3.08;2026-03-30T03:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;3.08;2026-03-30T03:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;2.35;2026-03-30T03:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;2;2026-03-30T04:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;2.15;2026-03-30T04:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;2.42;2026-03-30T04:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;3.08;2026-03-30T04:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;3.08;2026-03-30T05:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;3;2026-03-30T05:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-03-30T05:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-03-30T05:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;8.99;2026-03-30T06:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;10.1;2026-03-30T06:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;11.08;2026-03-30T06:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;14;2026-03-30T06:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;26;2026-03-30T07:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;35;2026-03-30T07:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;35.01;2026-03-30T07:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;35.01;2026-03-30T07:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;35;2026-03-30T08:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;28.47;2026-03-30T08:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;14;2026-03-30T08:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;9.5;2026-03-30T08:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;7.28;2026-03-30T09:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;3.08;2026-03-30T09:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;0.84;2026-03-30T09:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;0;2026-03-30T09:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;0;2026-03-30T10:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-0.01;2026-03-30T10:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-0.31;2026-03-30T10:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-0.6;2026-03-30T10:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-0.81;2026-03-30T11:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-0.82;2026-03-30T11:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-0.82;2026-03-30T11:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1;2026-03-30T11:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1;2026-03-30T12:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1;2026-03-30T12:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1;2026-03-30T12:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1.01;2026-03-30T12:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1;2026-03-30T13:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1.13;2026-03-30T13:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1.5;2026-03-30T13:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1.5;2026-03-30T13:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1.5;2026-03-30T14:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1.5;2026-03-30T14:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1.51;2026-03-30T14:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1.51;2026-03-30T14:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1.51;2026-03-30T15:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2;2026-03-30T15:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2;2026-03-30T15:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2;2026-03-30T15:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1.5;2026-03-30T16:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1.49;2026-03-30T16:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1;2026-03-30T16:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1;2026-03-30T16:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-0.86;2026-03-30T17:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-0.82;2026-03-30T17:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-0.81;2026-03-30T17:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-0.6;2026-03-30T17:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-0.02;2026-03-30T18:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;0;2026-03-30T18:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;0;2026-03-30T18:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;0.3;2026-03-30T18:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;0.5;2026-03-30T19:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;2;2026-03-30T19:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;7.39;2026-03-30T19:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;15.57;2026-03-30T19:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;35.01;2026-03-30T20:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;37.5;2026-03-30T20:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;51.2;2026-03-30T20:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;56.84;2026-03-30T20:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;74.52;2026-03-30T21:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;74.52;2026-03-30T21:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;56.44;2026-03-30T21:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;50.58;2026-03-30T21:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;36.5;2026-03-30T22:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;35.02;2026-03-30T22:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;35.01;2026-03-30T22:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;35;2026-03-30T22:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;27.55;2026-03-30T23:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;14;2026-03-30T23:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;11.1;2026-03-30T23:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;10.36;2026-03-30T23:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;11.99;2026-03-31T00:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;11.06;2026-03-31T00:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;10.34;2026-03-31T00:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;9.37;2026-03-31T00:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;9.37;2026-03-31T01:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;9;2026-03-31T01:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;7.5;2026-03-31T01:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;7.17;2026-03-31T01:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;7.39;2026-03-31T02:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;7.17;2026-03-31T02:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;6.97;2026-03-31T02:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;7.06;2026-03-31T02:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;6.66;2026-03-31T03:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;6;2026-03-31T03:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;6;2026-03-31T03:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.59;2026-03-31T03:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-03-31T04:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-03-31T04:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-03-31T04:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-03-31T04:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-03-31T05:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-03-31T05:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-03-31T05:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;6.68;2026-03-31T05:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.59;2026-03-31T06:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;6.82;2026-03-31T06:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;7.39;2026-03-31T06:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;9.5;2026-03-31T06:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;11.3;2026-03-31T07:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;14;2026-03-31T07:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;21.78;2026-03-31T07:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;24.05;2026-03-31T07:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;11.06;2026-03-31T08:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;10.1;2026-03-31T08:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;7.28;2026-03-31T08:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-03-31T08:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;3.08;2026-03-31T09:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;1;2026-03-31T09:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;0;2026-03-31T09:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-0.01;2026-03-31T09:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-0.31;2026-03-31T10:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-0.6;2026-03-31T10:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-0.81;2026-03-31T10:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1;2026-03-31T10:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1.13;2026-03-31T11:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1.68;2026-03-31T11:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.1;2026-03-31T11:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.1;2026-03-31T11:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.1;2026-03-31T12:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.1;2026-03-31T12:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.1;2026-03-31T12:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.1;2026-03-31T12:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.1;2026-03-31T13:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.1;2026-03-31T13:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.1;2026-03-31T13:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.1;2026-03-31T13:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.1;2026-03-31T14:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.1;2026-03-31T14:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.1;2026-03-31T14:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.1;2026-03-31T14:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.95;2026-03-31T15:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-3;2026-03-31T15:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-3;2026-03-31T15:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-3;2026-03-31T15:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-3;2026-03-31T16:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.8;2026-03-31T16:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.1;2026-03-31T16:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.1;2026-03-31T16:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.1;2026-03-31T17:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2.1;2026-03-31T17:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-2;2026-03-31T17:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-1.5;2026-03-31T17:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-0.81;2026-03-31T18:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-0.59;2026-03-31T18:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;-0.22;2026-03-31T18:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;0;2026-03-31T18:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;0;2026-03-31T19:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;0.84;2026-03-31T19:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-03-31T19:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;11.06;2026-03-31T19:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;11.26;2026-03-31T20:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;33.24;2026-03-31T20:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;35.01;2026-03-31T20:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;35.02;2026-03-31T20:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;50.9;2026-03-31T21:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;51.2;2026-03-31T21:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;50.85;2026-03-31T21:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;35.5;2026-03-31T21:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;35.01;2026-03-31T22:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;35;2026-03-31T22:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;35;2026-03-31T22:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;14;2026-03-31T22:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;11.99;2026-03-31T23:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;11.08;2026-03-31T23:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;10.1;2026-03-31T23:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;7.5;2026-03-31T23:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;9.17;2026-04-01T00:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;7.49;2026-04-01T00:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;7.06;2026-04-01T00:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.59;2026-04-01T00:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-04-01T01:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-04-01T01:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-04-01T01:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;4.57;2026-04-01T01:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-04-01T02:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-04-01T02:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-04-01T02:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5;2026-04-01T02:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-04-01T03:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-04-01T03:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-04-01T03:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-04-01T03:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;4.96;2026-04-01T04:00:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;4.5;2026-04-01T04:15:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-04-01T04:30:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;4.87;2026-04-01T04:45:00+02:00
805;Precio medio cuarto horario componente mercado diario;;;5.41;2026-04-01T05:00:00+02:00
